job_url,title,salary,location,contract_type,job_type
/jobs/coding-and-programming-trainee/51854340?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Coding and Programming Trainee, Training Course,Leicester,Permanent,full-time
/jobs/coding-and-programming-trainee/52027812?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Coding and Programming Trainee, Training Course,York,Permanent,full-time
/jobs/coding-and-programming-trainee/52027469?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Coding and Programming Trainee, Training Course,Doncaster,Permanent,full-time
/jobs/coding-and-programming-trainee/52027391?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Coding and Programming Trainee, Training Course,Cambridge,Permanent,full-time
/jobs/team-executive-mortgage-operations/52210058?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Team Executive - Mortgage Operations,"£40,000 - £55,000 per annum, negotiable",London,Permanent,full-time
/jobs/business-analyst/52254718?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Business Analyst,Salary not specified,Bristol,Permanent,full-time
/jobs/commercial-manager/52212757?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Commercial Manager,"£55,400 - £75,000 per annum","Fawley, Southampton",Temporary,full-time
/jobs/real-time-pricing-analyst-enterprise-data/52282341?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Real-time Pricing Analyst - Enterprise Data,Competitive salary,London,Permanent,full-time
/jobs/coding-and-programming-trainee/51962336?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Coding and Programming Trainee, Training Course,Crayford,Permanent,full-time
/jobs/coding-and-programming-trainee/51961054?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Coding and Programming Trainee, Training Course,Wolverhampton,Permanent,full-time
/jobs/coding-and-programming-trainee/51961048?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Coding and Programming Trainee, Training Course,Luton,Permanent,full-time
/jobs/coding-and-programming-trainee/52001232?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Coding and Programming Trainee, Training Course,Swindon,Permanent,full-time
/jobs/coding-and-programming-trainee/52000922?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Coding and Programming Trainee, Training Course,Sutton Coldfield,Permanent,full-time
/jobs/coding-and-programming-trainee/52007841?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Coding and Programming Trainee, Training Course,Wigan,Permanent,full-time
/jobs/coding-and-programming-trainee/52007728?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Coding and Programming Trainee, Training Course,Kingston Upon Thames,Permanent,full-time
/jobs/coding-and-programming-trainee/52007609?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Coding and Programming Trainee, Training Course,Ipswich,Permanent,full-time
/jobs/coding-and-programming-trainee/52007525?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D18,Coding and Programming Trainee, Training Course,Crawley,Permanent,full-time
/jobs/coding-and-programming-trainee/52007525?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Crawley,Permanent,full-time
/jobs/coding-and-programming-trainee/52014025?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Oxford,Permanent,full-time
/jobs/coding-and-programming-trainee/52011363?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Mansfield,Permanent,full-time
/jobs/coding-and-programming-trainee/51993245?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,London,Permanent,full-time
/jobs/coding-and-programming-trainee/52027220?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Slough,Permanent,full-time
/jobs/coding-and-programming-trainee/51852657?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Liverpool,Permanent,full-time
/jobs/coding-and-programming-trainee/51958406?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,London,Permanent,full-time
/jobs/coding-and-programming-trainee/51927512?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Southend-on-Sea,Permanent,full-time
/jobs/coding-and-programming-trainee/51927464?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Bradford,Permanent,full-time
/jobs/coding-and-programming-trainee/51943852?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Belfast,Permanent,full-time
/jobs/coding-and-programming-trainee/51927358?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Swansea,Permanent,full-time
/jobs/coding-and-programming-trainee/51941213?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,London,Permanent,full-time
/jobs/coding-and-programming-trainee/51924658?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Ilford,Permanent,full-time
/jobs/coding-and-programming-trainee/51919452?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Uxbridge,Permanent,full-time
/jobs/coding-and-programming-trainee/51923551?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,London,Permanent,full-time
/jobs/coding-and-programming-trainee/51911009?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Hull,Permanent,full-time
/jobs/coding-and-programming-trainee/51896496?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Reading,Permanent,full-time
/jobs/coding-and-programming-trainee/51890359?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,North London,Permanent,full-time
/jobs/coding-and-programming-trainee/51883644?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,London,Permanent,full-time
/jobs/coding-and-programming-trainee/51870402?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Coventry,Permanent,full-time
/jobs/coding-and-programming-trainee/51868747?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Manchester,Permanent,full-time
/jobs/coding-and-programming-trainee/51868580?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,North West London,Permanent,full-time
/jobs/coding-and-programming-trainee/51854981?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Leeds,Permanent,full-time
/jobs/coding-and-programming-trainee/51852841?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Bristol,Permanent,full-time
/jobs/coding-and-programming-trainee/52027829?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Gloucester,Permanent,full-time
/jobs/coding-and-programming-trainee/52027478?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,West London,Permanent,full-time
/jobs/fp-a-manager/52186244?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,FP&A Manager,"£70,000 - £85,000 per annum",London,Permanent,full-time
/jobs/coding-and-programming-trainee/51962453?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Southampton,Permanent,full-time
/jobs/coding-and-programming-trainee/51961491?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Harrow On The Hill,Permanent,full-time
/jobs/coding-and-programming-trainee/52007884?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Walsall,Permanent,full-time
/jobs/coding-and-programming-trainee/52000890?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Newcastle Upon Tyne,Permanent,full-time
/jobs/coding-and-programming-trainee/51992312?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Milton Keynes,Permanent,full-time
/jobs/coding-and-programming-trainee/51996652?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Aberdeen,Permanent,full-time
/jobs/coding-and-programming-trainee/51996548?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,Dudley,Permanent,full-time
/jobs/coding-and-programming-trainee/51996536?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D19,Coding and Programming Trainee, Training Course,"Sutton, Macclesfield",Permanent,full-time
/jobs/coding-and-programming-trainee/51996536?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,"Sutton, Macclesfield",Permanent,full-time
/jobs/coding-and-programming-trainee/51996365?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,Norwich,Permanent,full-time
/jobs/coding-and-programming-trainee/52027232?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,Bournemouth,Permanent,full-time
/jobs/coding-and-programming-trainee/51852765?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,Nottingham,Permanent,full-time
/jobs/coding-and-programming-trainee/51943819?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,London,Permanent,full-time
/jobs/coding-and-programming-trainee/51951348?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,Hounslow,Permanent,full-time
/jobs/coding-and-programming-trainee/51923434?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,"Newport, Gwent",Permanent,full-time
/jobs/coding-and-programming-trainee/51919349?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,Preston,Permanent,full-time
/jobs/coding-and-programming-trainee/51883769?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,East London,Permanent,full-time
/jobs/coding-and-programming-trainee/51883731?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,Birkenhead,Permanent,full-time
/jobs/coding-and-programming-trainee/51880043?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,London,Permanent,full-time
/jobs/coding-and-programming-trainee/51879484?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,Enfield,Permanent,full-time
/jobs/coding-and-programming-trainee/51868985?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,Stoke-on-Trent,Permanent,full-time
/jobs/coding-and-programming-trainee/51868757?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,Croydon,Permanent,full-time
/jobs/coding-and-programming-trainee/51862856?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,Cardiff,Permanent,full-time
/jobs/coding-and-programming-trainee/51854984?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,Edinburgh,Permanent,full-time
/jobs/coding-and-programming-trainee/51852797?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,Birmingham,Permanent,full-time
/jobs/coding-and-programming-trainee/52027377?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Coding and Programming Trainee, Training Course,Peterborough,Permanent,full-time
/jobs/pricing-analyst/52209373?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Pricing Analyst,"£35,505 - £47,699 per annum",Solihull,Permanent,full-time
/jobs/data-integration-specialist/52107023?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Data Integration Specialist,"£55,000 - £75,000 per annum",Manchester,Permanent,full-time
/jobs/digital-marketing-coordinator-international-trade/52062109?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Digital Marketing Coordinator - International Trade,"£25,000 - £35,000 per annum",City of London,Permanent,full-time
/jobs/finance-support-analyst/52269509?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Finance Support Analyst,Competitive salary,Leeds,Permanent,full-time
/jobs/technical-test-analyst/52251433?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Technical Test Analyst,"£35,000 - £40,000 per annum",Nottingham,Permanent,full-time
/jobs/manager-equiniti-corporate-dealing/52199944?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,"Manager, Equiniti Corporate Dealing",Competitive salary,City of London,Permanent,full-time
/jobs/data-product-owner-business-analyst/52046544?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Data Product Owner Business Analyst,£400 - £420 per day,Cambridge,Contract,full-time
/jobs/commercial-business-partner/52138918?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Commercial Business Partner,"£50,000 - £60,000 per annum",Milton Keynes,Contract,full-time
/jobs/it-helpdesk-apprentice/52247396?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,IT Helpdesk Apprentice,"£14,000 - £16,000 per annum","Waterwells Business Park, Quedgeley",Permanent,full-time
/jobs/sales-analyst-health-benefits/52256182?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Sales Analyst - Health & Benefits,Competitive salary,City of London,Permanent,full-time
/jobs/data-engineer/52200910?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Data Engineer,Salary negotiable,Birmingham,Contract,full-time
/jobs/1st-line-support-analyst/52090161?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,1st Line Support Analyst,"£28,000 per annum",London,Permanent,full-time
/jobs/capacity-commercial-performance-manager/52161786?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Capacity & Commercial Performance Manager,Competitive salary,"Whitfield, Dover",Permanent,full-time
/jobs/deal-desk-analyst/52205023?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Deal Desk Analyst,Salary negotiable,Farnborough,Permanent,full-time
/jobs/data-product-owner-business-analyst/52046484?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Data Product Owner Business Analyst,£400 - £420 per day,Cambridge,Contract,full-time
/jobs/management-accountant/52133389?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Management Accountant,Salary negotiable,Rochdale,Permanent,full-time
/jobs/technical-business-analyst-data-walsall/52247784?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D20,Technical Business Analyst - Data - Walsall,"£30,000 - £40,000 per annum",Walsall,Permanent,full-time
/jobs/senior-business-analyst-insurance-data/52215083?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Senior Business Analyst - Insurance / Data,"£80,000 - £85,000 per annum",London,Permanent,full-time
/jobs/transformation-finance-business-analyst-projects/52273756?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Transformation Finance Business Analyst - Projects ,"£36,000 - £47,000 per annum",Blackburn,Permanent,full-time
/jobs/customer-analytics-manager/52136026?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Customer Analytics Manager,"£50,000 - £60,000 per annum",Stockport,Permanent,full-time
/jobs/higher-business-analyst/52272128?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Higher Business Analyst,"£45,000 per annum",Borehamwood,Permanent,full-time
/jobs/finance-systems-manager/52077850?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Finance Systems Manager,Salary not specified,London,Permanent,full-time
/jobs/hris-assistant/52091132?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,HRIS Assistant  ,Competitive salary,Oldbury,Permanent,full-time
/jobs/theoretical-scientist/52250986?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Theoretical Scientist,"£38,000 - £42,000 per annum",Reading,Permanent,full-time
/jobs/senior-software-engineer/52220362?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Senior Software Engineer,Competitive salary,Salford,Permanent,full-time
/jobs/digital-workplace-analyst/52126969?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Digital Workplace Analyst ,Salary negotiable,Cheshire,Permanent,full-time
/jobs/senior-finance-analyst/52211238?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Senior Finance Analyst,Competitive salary,Peterborough,Permanent,full-time
/jobs/team-leader-energy/52179987?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Team Leader (Energy) ,"£30,000 - £36,000 per annum",Wokingham,Permanent,full-time
/jobs/finance-analyst-ftc-12-months/52276370?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Finance Analyst - FTC 12 Months,"£28,038 - £33,756 per annum",Home Meadow,Contract,full-time
/jobs/reserving-actuary/52123795?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Reserving Actuary,Competitive salary,London,Permanent,full-time
/jobs/senior-accountant/52242620?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Senior Accountant,Competitive salary,Aylesbury,Permanent,full-time
/jobs/senior-hr-systems-analyst-emea/52232563?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Senior HR Systems Analyst EMEA,Competitive salary,Newcastle Upon Tyne,Permanent,full-time
/jobs/senior-salesforce-administrator/52204947?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Senior Salesforce Administrator,Competitive salary,Birmingham,Permanent,full-time
/jobs/d365-erp-engineer/52255097?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,D365 ERP Engineer,£350 - £400 per day,London,Contract,full-time
/jobs/big-data-engineer/52043760?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Big Data Engineer,"£75,000 - £82,000 per annum, inc benefits",West Midlands (Region),Permanent,full-time
/jobs/fund-expense-research-analyst/52030206?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Fund Expense & Research Analyst,"£28,000 per annum",London,Permanent,full-time
/jobs/senior-data-scientist/52212777?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Senior Data Scientist,"£70,000 - £90,000 per annum",West Yorkshire,Permanent,full-time
/jobs/finance-business-analyst/52035067?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Finance Business Analyst,Salary negotiable,Cambridge,Contract,full-time
/jobs/management-accountant/52127746?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Management Accountant,"£39,963 - £44,442 per annum",Romford,Permanent,full-time
/jobs/investment-and-investors-relations-analyst/52230486?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,INVESTMENT AND INVESTORS RELATIONS ANALYST ,Salary negotiable,London,Permanent,full-time
/jobs/data-engineer/52258451?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Data Engineer,Competitive salary,London,Permanent,full-time
/jobs/recruitment-agent/52246370?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Recruitment Agent,"£22,400 - £30,800 per annum",Waltham Abbey,Permanent,full-time
/jobs/financial-reporting-manager/52034169?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Financial Reporting Manager,"£39,963 - £44,442 per annum",Romford,Permanent,full-time
/jobs/hypersonic-materials-analysts/52221539?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Hypersonic Materials Analysts,"£35,720 - £55,000 per annum",Reading,Permanent,full-time
/jobs/application-support-lead-manager-buyside/52179316?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Application Support Lead / Manager - Buyside,"£100,000 - £120,000 per annum",London,Permanent,full-time
/jobs/fp-a-manager/52041524?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,FP&A Manager ,Competitive salary,West London,Permanent,full-time
/jobs/licensing-compliance-analyst/52210442?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Licensing Compliance Analyst ,Salary negotiable,Leatherhead,Permanent,full-time
/jobs/management-accountant-treasury/52270555?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Management Accountant Treasury,"£39,963 - £44,442 per annum",Romford,Permanent,full-time
/jobs/data-science-manager/52042626?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Data Science Manager,Competitive salary,London,Permanent,part-time
/jobs/risk-control-analyst-6-months-exp-in-risk-or-data/52121034?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Risk Control Analyst - 6 months exp in risk or data,"£30,000 - £40,000 per annum",Leeds,Permanent,full-time
/jobs/development-dba/52242101?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Development DBA,Competitive salary,Caldecotte,Permanent,full-time
/jobs/global-reinsurance-transformation-analyst/52147143?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D21,Global Reinsurance Transformation Analyst,Competitive salary,London,Permanent,full-time
/jobs/senior-fp-a-manager-9-month-contract-day-rate/52232118?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,Senior FP&A Manager - 9 month contract - day rate,Competitive salary,West London,Contract,full-time
/jobs/senior-machine-learning-scientist/52099406?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,Senior Machine Learning Scientist,Salary negotiable,Manchester,Permanent,full-time
/jobs/fp-a-manager-9-month-contract-day-rate/52198345?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,FP&A Manager - 9 month contract - day rate,Competitive salary,West London,Contract,full-time
/jobs/product-manager/52206512?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,Product Manager,Competitive salary,Farnborough,Permanent,full-time
/jobs/service-asset-and-configuration-management-director/52102601?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,Service Asset and Configuration Management Director,Competitive salary,London,Permanent,full-time
/jobs/finance-business-partner/52213732?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,Finance Business Partner,"£33,898 per annum",Sale,Permanent,full-time
/jobs/soc-engineer-sc-security-cleared/52228579?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,SOC Engineer- SC Security Cleared,£500 - £572.37 per day,Buckinghamshire,Contract,full-time
/jobs/first-line-technical-support-engineer/52026383?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,First Line Technical Support Engineer,"£21,000 - £26,000 per annum",Chertsey,Permanent,full-time
/jobs/head-of-data-engineering-kent/52232659?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,Head of Data Engineering - Kent,"£70,000 - £90,000 per annum",Kent,Permanent,full-time
/jobs/it-project-manager-product-services/52255441?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,IT Project Manager Product & Services,£400 - £450 per day,London,Contract,full-time
/jobs/head-of-data-engineering/52163276?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,Head of Data Engineering,"£80,000 - £90,000 per annum",Kent,Permanent,full-time
/jobs/power-apps-dynamic-developer/52210675?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,Power Apps & Dynamic Developer,Salary negotiable,Leatherhead,Permanent,full-time
/jobs/seo-manager/52024624?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,SEO Manager,"£45,000 - £55,000 per annum",Holborn,Permanent,full-time
/jobs/engineer-integration/52197234?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,Engineer Integration,Salary not specified,Liverpool,Permanent,full-time
/jobs/athena-data-engineer/52282477?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,Athena Data Engineer,"£25,000 per annum, OTE, inc benefits",City of London,Permanent,full-time
/jobs/junior-data-engineer/52001975?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,Junior Data Engineer,"£25,000 per annum, OTE, inc benefits",Manchester,Permanent,full-time
/jobs/junior-data-engineer/52001950?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,Junior Data Engineer,"£25,000 per annum, OTE, inc benefits",City of London,Permanent,full-time
/jobs/junior-data-engineer/52001977?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,Junior Data Engineer,"£23,000 - £25,000 per annum, OTE, inc benefits",Ipswich,Permanent,full-time
/jobs/paraplanner/52255982?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D22,Paraplanner,Competitive salary,City of London,Permanent,full-time
